SUBMISSION_ID,COMMON_NAME,SCIENTIFIC_NAME,TAXONOMIC_ORDER,COUNT,STATE_PROVINCE,COUNTY,LOCATION_ID,LOCATION,LATITUDE,LONGITUDE,DATE,TIME,PROTOCOL,DURATION_MIN,ALL_OBS_REPORTED,DISTANCE_TRAVELED_KM,AREA_COVERED_HA,NUMBER_OF_OBSERVERS,BREEDING_CODE,OBSERVATION_DETAILS,CHECKLIST_COMMENTS,ML_CATALOG_NUMBERS,PROVINCE_FR,PROVINCE_EN,COUNTRY_FR,COUNTRY_EN,DATE_FR,DATE_EN,MJD,MJD_END,LOCSTR,ENGLISH_NAME,ORDER,FAMILY,SORT,EBIRD_CODE,SCIENTIFIC_NAME_NOSSP,YEAR
S69235129,Étourneau sansonnet,Sturnus vulgaris,26890,3,CA-QC,Montréal,L2468319,Parc Angrignon,45.4445136,-73.6017311,2020-05-17,04:29 PM,eBird - Traveling Count,103,1,2.99,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58986.68680555555,58986.75833333333,452640N733606W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70609062,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Montréal,L2468319,Parc Angrignon,45.4445136,-73.6017311,2020-06-19,04:12 PM,eBird - Traveling Count,77,1,2.01,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59019.675,59019.728472222225,452640N733606W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S110094878,Étourneau sansonnet,Sturnus vulgaris,26890,2,CA-QC,Montréal,L2468319,Parc Angrignon,45.4445136,-73.6017311,2022-05-14,02:43 PM,eBird - Traveling Count,103,1,4.148,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59713.61319444444,59713.68472222222,452640N733606W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S113217871,Étourneau sansonnet,Sturnus vulgaris,26890,8,CA-QC,Montréal,L2435923,Parc Frédéric-Back,45.5606311,-73.6340994,2022-06-18,04:50 PM,eBird - Traveling Count,30,1,1.854,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59748.70138888889,59748.722222222226,453338N733802W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S50993736,Étourneau sansonnet,Sturnus vulgaris,26890,150,CA-QC,Montréal,L354238,Parc Jean-Drapeau,45.5160946,-73.5340624,2018-12-27,10:14 AM,eBird - Traveling Count,104,1,3.8,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58479.42638888889,58479.498611111114,453057N733202W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2018
S68432943,Étourneau sansonnet,Sturnus vulgaris,26890,6,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-05-05,07:32 AM,eBird - Traveling Count,55,1,2.66,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58974.313888888886,58974.35208333333,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S69171348,Étourneau sansonnet,Sturnus vulgaris,26890,5,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-05-16,04:58 PM,eBird - Traveling Count,50,1,2.51,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58985.70694444444,58985.74166666666,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S69283077,Étourneau sansonnet,Sturnus vulgaris,26890,15,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-05-18,04:17 PM,eBird - Traveling Count,42,1,2.4,nan,1,CF Adulte transportant de la nourriture,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58987.67847222222,58987.70763888889,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S69849683,Étourneau sansonnet,Sturnus vulgaris,26890,5,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-05-30,12:08 PM,eBird - Traveling Count,106,1,3.03,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58999.50555555556,58999.57916666667,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70092823,Étourneau sansonnet,Sturnus vulgaris,26890,19,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-06-05,03:30 PM,eBird - Traveling Count,128,1,2.76,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59005.645833333336,59005.73472222222,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70337859,Étourneau sansonnet,Sturnus vulgaris,26890,5,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-06-12,07:19 AM,eBird - Traveling Count,50,1,2.72,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59012.30486111111,59012.33958333333,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70784611,Étourneau sansonnet,Sturnus vulgaris,26890,27,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2020-06-24,03:47 PM,eBird - Traveling Count,36,1,2.36,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59024.657638888886,59024.68263888889,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S109375808,Étourneau sansonnet,Sturnus vulgaris,26890,7,CA-QC,Montréal,L2445999,Parc Maynard-Ferguson,45.4464071,-73.556557,2022-05-08,04:02 PM,eBird - Traveling Count,74,1,2.82,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59707.66805555556,59707.71944444445,452647N733323W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S38190088,Étourneau sansonnet,Sturnus vulgaris,26890,30,CA-QC,Montréal,L3775282,Parc René-Lévesque,45.4285655,-73.6812991,2017-07-17,12:53 PM,eBird - Traveling Count,55,1,1.5,nan,1,FL Jeune ayant récemment quitté le nid,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57951.53680555556,57951.575000000004,452542N734052W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2017
S70125820,Étourneau sansonnet,Sturnus vulgaris,26890,50,CA-QC,Montréal,L3775282,Parc René-Lévesque,45.4285655,-73.6812991,2020-06-06,12:54 PM,eBird - Traveling Count,89,1,4.93,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59006.5375,59006.59930555555,452542N734052W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70175171,Étourneau sansonnet,Sturnus vulgaris,26890,15,CA-QC,Montréal,L3775282,Parc René-Lévesque,45.4285655,-73.6812991,2020-06-07,03:11 PM,eBird - Traveling Count,72,1,2.,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59007.63263888889,59007.682638888895,452542N734052W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S18567212,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2006-04-29,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,22461941,Québec,Quebec,Canada,Canada,,,53854.5,53854.5,452930N733625W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2006
S70888165,Étourneau sansonnet,Sturnus vulgaris,26890,5,CA-QC,Montréal,L2868201,Parc de l'Aqueduc,45.4153112,-73.6304945,2020-06-27,03:50 PM,eBird - Traveling Count,90,1,2.69,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59027.65972222222,59027.72222222222,452455N733749W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70927292,Étourneau sansonnet,Sturnus vulgaris,26890,2,CA-QC,Montréal,L2868201,Parc de l'Aqueduc,45.4153112,-73.6304945,2020-06-28,03:52 PM,eBird - Traveling Count,62,1,1.75,nan,2,CF Adulte transportant de la nourriture,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59028.66111111111,59028.70416666667,452455N733749W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S111640566,Étourneau sansonnet,Sturnus vulgaris,26890,10,CA-QC,Montréal,L679560,Parc de l'Honorable-George-O'Reilly,45.4365716,-73.583293,2022-05-29,03:50 PM,eBird - Traveling Count,65,1,1.5,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59728.65972222222,59728.70486111111,452611N733459W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S60591687,Étourneau sansonnet,Sturnus vulgaris,26890,30,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2019-10-13,03:00 PM,eBird - Traveling Count,102,1,2.54,nan,2,nan,nan,Avec Joséphine Artigau,nan,Québec,Quebec,Canada,Canada,,,58769.625,58769.69583333333,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2019
S62748761,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2019-12-29,02:05 PM,eBird - Traveling Count,109,1,4.08,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58846.586805555555,58846.6625,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2019
S69528472,Étourneau sansonnet,Sturnus vulgaris,26890,10,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-05-23,03:59 PM,eBird - Traveling Count,84,1,2.29,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58992.665972222225,58992.72430555556,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S69586082,Étourneau sansonnet,Sturnus vulgaris,26890,30,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-05-24,03:44 PM,eBird - Traveling Count,114,1,3.13,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58993.65555555555,58993.73472222222,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S69809868,Étourneau sansonnet,Sturnus vulgaris,26890,18,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-05-29,03:24 PM,eBird - Traveling Count,105,1,2.84,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58998.64166666667,58998.714583333334,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70637397,Étourneau sansonnet,Sturnus vulgaris,26890,8,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-06-20,12:19 PM,eBird - Traveling Count,89,1,2.53,nan,2,ON Nid occupé,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59020.513194444444,59020.575,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S70675318,Étourneau sansonnet,Sturnus vulgaris,26890,20,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-06-21,11:49 AM,eBird - Traveling Count,110,1,2.6,nan,2,CF Adulte transportant de la nourriture,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59021.49236111111,59021.56875,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S79029763,Étourneau sansonnet,Sturnus vulgaris,26890,20,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2021-01-10,02:24 PM,eBird - Traveling Count,64,1,1.5,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59224.6,59224.64444444444,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2021
S86521416,Étourneau sansonnet,Sturnus vulgaris,26890,3,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2021-04-27,03:45 PM,eBird - Traveling Count,139,1,7.78,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59331.65625,59331.75277777778,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2021
S111632958,Étourneau sansonnet,Sturnus vulgaris,26890,8,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2022-05-29,02:41 PM,eBird - Traveling Count,62,1,.8,nan,2,CF Adulte transportant de la nourriture,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59728.611805555556,59728.654861111114,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S116110179,Étourneau sansonnet,Sturnus vulgaris,26890,15,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2022-07-31,03:33 PM,eBird - Traveling Count,82,1,3.132,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59791.64791666667,59791.70486111111,452540N733531W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S100114777,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Montréal,L2422648,Parc du Bout-de-l'Île,45.7019024,-73.4775556,2022-01-04,03:02 PM,eBird - Traveling Count,36,1,.821,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59583.626388888886,59583.65138888889,454206N732839W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S80588705,Étourneau sansonnet,Sturnus vulgaris,26890,20,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2021-02-07,10:29 AM,eBird - Traveling Count,96,1,5.13,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59252.43680555555,59252.50347222222,453020N733517W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2021
S99648326,Étourneau sansonnet,Sturnus vulgaris,26890,40,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-12-29,02:18 PM,eBird - Traveling Count,77,1,2.16,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59577.59583333333,59577.649305555555,452827N734548W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2021
S38248612,Étourneau sansonnet,Sturnus vulgaris,26890,2,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2017-07-21,09:18 AM,eBird - Traveling Count,100,1,5.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57955.3875,57955.45694444444,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2017
S66362357,Étourneau sansonnet,Sturnus vulgaris,26890,7,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2020-03-29,11:05 AM,eBird - Traveling Count,78,1,4.35,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58937.461805555555,58937.51597222222,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S66639470,Étourneau sansonnet,Sturnus vulgaris,26890,6,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2020-04-04,03:43 PM,eBird - Traveling Count,76,1,3.412,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58943.654861111114,58943.70763888889,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S66688645,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2020-04-05,03:27 PM,eBird - Traveling Count,96,1,5.56,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58944.64375,58944.71041666667,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S66926407,Étourneau sansonnet,Sturnus vulgaris,26890,4,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2020-04-10,11:25 AM,eBird - Traveling Count,86,1,4.32,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58949.475694444445,58949.535416666666,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S68020919,Étourneau sansonnet,Sturnus vulgaris,26890,4,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2020-04-29,06:24 AM,eBird - Traveling Count,122,1,5.04,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58968.26666666667,58968.35138888889,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S97262581,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2021-11-07,02:07 PM,eBird - Traveling Count,57,1,2.086,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59525.58819444444,59525.62777777777,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2021
S105248219,Étourneau sansonnet,Sturnus vulgaris,26890,60,CA-QC,Montréal,L4886900,"Technoparc Mtl, Site général",45.477466,-73.75534,2022-03-20,02:09 PM,eBird - Traveling Count,102,1,2.5,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59658.589583333334,59658.660416666666,452838N734519W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2022
S60813134,Étourneau sansonnet,Sturnus vulgaris,26890,2,US-DE,New Castle,L10069655,White Clay Creek,39.6894839,-75.7531169,2019-10-21,07:48 AM,eBird - Traveling Count,54,1,3.38,nan,2,nan,nan,with Neil Cook,nan,Delaware,Delaware,États-Unis,United States,,,58777.325,58777.362499999996,394122N754511W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2019
S60839192,Étourneau sansonnet,Sturnus vulgaris,26890,6,US-DE,New Castle,L10069655,White Clay Creek,39.6894839,-75.7531169,2019-10-22,07:57 AM,eBird - Traveling Count,49,1,2.6,nan,3,nan,nan,"with Neil Cook, Frédérique Baron",nan,Delaware,Delaware,États-Unis,United States,,,58778.33125,58778.36527777778,394122N754511W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2019
S18574107,Étourneau sansonnet,Sturnus vulgaris,26890,10,CA-ON,Northumberland,L351706,Presqu'ile Provincial Park,43.9942,-77.71059,2009-05-22,10:00 AM,eBird - Stationary Count,300,1,nan,nan,2,nan,nan,nan,nan,Ontario,Ontario,Canada,Canada,,,54973.416666666664,54973.625,435939N774238W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2009
S57981281,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-BC,Okanagan-Similkameen,L301569,Haynes Point Provincial Park,49.0147222,-119.4555556,2019-07-06,02:47 PM,eBird - Traveling Count,52,1,1.,nan,1,nan,nan,nan,nan,Colombie Britanique,British Columbia,Canada,Canada,,,58670.61597222222,58670.652083333334,490052N1192720W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2019
S18574923,Étourneau sansonnet,Sturnus vulgaris,26890,X,US-MI,Oscoda,L2881417,"Huron National Forest, Mio",44.5885112,-84.0083313,1994-05-21,nan,Historical,0,1,nan,nan,1,nan,nan,nan,nan,Michigan,Michigan,États-Unis,United States,,,49493.5,49493.5,443518N840029W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1994
S70480864,Étourneau sansonnet,Sturnus vulgaris,26890,60,CA-QC,Papineau,L11706469,"7e Rang Est, Thurso",45.6424599,-75.2085329,2020-06-15,06:09 PM,eBird - Traveling Count,49,1,1.23,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59015.75625,59015.79027777778,453832N751230W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2020
S39799094,Étourneau sansonnet,Sturnus vulgaris,26890,8,CA-QC,Papineau,L6309504,Baie-Noire,45.6,-75.2,2003-05-04,nan,Historical,210,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 635646. Observateurs : Jean-Pierre Artigau, Anne Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,52763.5,52763.645833333336,453600N751200W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2003
S39799076,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Papineau,L6309649,Grande-Presqu'île,45.6,-75.03333,2003-05-02,nan,Historical,60,1,nan,nan,4,nan,nan,"Feuillet d'ÉPOQ no 634849. Observateurs : Jean-Pierre Artigau, Étienne Artigau, Hortense Glaizal, Aude Moreau-Gobard.",nan,Québec,Quebec,Canada,Canada,,,52761.5,52761.541666666664,453600N750159W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,2003
S56576503,Étourneau sansonnet,Sturnus vulgaris,26890,9,CA-QC,Papineau,L2145150,PN de Plaisance,45.6006057,-75.0858823,1987-05-03,nan,Historical,190,1,nan,nan,1,nan,nan,Feuillet d'ÉPOQ no 165299. Observateur : Jean-Pierre Artigau.,nan,Québec,Quebec,Canada,Canada,,,46918.5,46918.631944444445,453602N750509W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1987
S18567219,Étourneau sansonnet,Sturnus vulgaris,26890,1,CA-QC,Papineau,L2145150,PN de Plaisance,45.6006057,-75.0858823,1988-05-21,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,47302.5,47302.5,453602N750509W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1988
S39797140,Étourneau sansonnet,Sturnus vulgaris,26890,5,CA-QC,Papineau,L2145150,PN de Plaisance,45.6006057,-75.0858823,1990-05-12,nan,Historical,240,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 168346. Observateurs : Jean-Pierre Artigau, Étienne Artigau, Daniel Toussaint.",nan,Québec,Quebec,Canada,Canada,,,48023.5,48023.666666666664,453602N750509W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1990
S40417219,Étourneau sansonnet,Sturnus vulgaris,26890,21,CA-QC,Papineau,L2145150,PN de Plaisance,45.6006057,-75.0858823,1996-05-10,nan,Historical,240,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 294262. Observateurs : Étienne Artigau, J Sou.",nan,Québec,Quebec,Canada,Canada,,,50213.5,50213.666666666664,453602N750509W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1996
S40487868,Étourneau sansonnet,Sturnus vulgaris,26890,3,CA-QC,Papineau,L1795752,"PN de Plaisance, Baie Noire",45.5952853,-75.1697514,1987-05-18,nan,Historical,90,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 165292. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,46933.5,46933.5625,453543N751011W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1987
S40417210,Étourneau sansonnet,Sturnus vulgaris,26890,15,CA-QC,Papineau,L1439990,"PN de Plaisance, Marais Perras",45.5913753,-75.229214,1996-05-19,nan,Historical,120,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 294098. Observateurs : Daniel Toussaint, Étienne Artigau, Charles Bowman.",nan,Québec,Quebec,Canada,Canada,,,50222.5,50222.583333333336,453528N751345W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1996
S39795688,Étourneau sansonnet,Sturnus vulgaris,26890,5,CA-QC,Papineau,L6309505,Parc national de Plaisance,45.6,-75.13333,1987-10-10,nan,Historical,200,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 165632. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,47078.5,47078.63888888889,453600N750759W,European Starling,Passeriformes,Sturnidae,26890,eursta,Sturnus vulgaris,1987
